year,value,income_group_encoded,groupscommodity_encoded,region_encoded,politicsest_encoded
20.0,11.469882255377264,3,4,6,1
21.0,11.562067948020456,3,4,6,1
17.0,10.543022963647424,0,4,2,0
18.0,10.52048236489583,0,4,2,0
19.0,10.557270009573797,0,4,2,0
20.0,10.431052292306395,0,4,2,0
21.0,10.441412646183837,0,4,2,0
17.0,8.017307507688582,3,4,1,1
18.0,7.97728198675515,3,4,1,1
19.0,8.307212626628308,3,4,1,1
20.0,8.59452453435256,3,4,1,1
21.0,8.164510268747042,3,4,1,1
17.0,8.449128460502108,3,4,1,1
18.0,8.510772623613315,3,4,1,1
19.0,8.67008593751938,3,4,1,1
20.0,8.572627898304338,3,4,1,1
21.0,8.220133957151859,3,4,1,1
17.0,11.017923976551122,3,4,2,1
18.0,10.97503692165455,3,4,2,1
19.0,10.88042172957897,3,4,2,1
20.0,10.461301718524922,3,4,2,1
21.0,10.526239092474103,3,4,2,1
17.0,7.509883061154913,0,4,1,0
18.0,7.596894438144544,0,4,1,0
19.0,7.5569505720129,0,4,1,0
20.0,7.383989457978509,0,4,1,0
21.0,7.508238774678663,0,4,1,0
17.0,10.680309299119006,2,4,6,1
18.0,10.579107016227857,2,4,6,1
19.0,10.787441025831312,2,4,6,1
20.0,10.929636669470522,2,4,6,1
21.0,10.996065001467814,2,4,6,1
17.0,11.583393248239855,1,4,6,1
18.0,11.446796346169297,1,4,6,1
19.0,10.96302978336854,1,4,6,1
20.0,10.482933978579906,1,4,6,1
21.0,10.813780332606648,1,4,6,1
17.0,8.592486175451668,1,4,6,1
18.0,8.159374736775426,1,4,6,1
19.0,7.937731775260109,1,4,6,1
20.0,8.922791623969637,1,4,6,1
21.0,9.169622538697624,1,4,6,1
17.0,7.876258882303226,1,4,6,1
18.0,8.234564993267135,1,4,6,1
19.0,7.8013913202914855,1,4,6,1
20.0,8.013012110368916,1,4,6,1
21.0,8.439447842791385,1,4,6,1
17.0,8.759197750371365,3,4,2,1
18.0,9.013595294516504,3,4,2,1
19.0,8.747352077624353,3,4,2,1
20.0,9.114600099695346,3,4,2,1
21.0,9.617603862025726,3,4,2,1
17.0,9.06773940337716,3,4,1,0
18.0,9.104535313079205,3,4,1,0
19.0,8.918382504661613,3,4,1,0
20.0,9.143131622282732,3,4,1,0
21.0,9.179468708309095,3,4,1,0
17.0,2.0794415416798357,0,4,1,0
18.0,2.302585092994046,0,4,1,0
19.0,2.772588722239781,0,4,1,0
20.0,2.3978952727983707,0,4,1,0
21.0,2.5649493574615367,0,4,1,0
17.0,8.612685172875459,2,4,1,1
18.0,8.769196271411001,2,4,1,1
19.0,8.999742789830492,2,4,1,1
20.0,9.078521797355334,2,4,1,1
21.0,9.141097469234023,2,4,1,1
17.0,11.527922445976136,3,4,0,1
18.0,11.814887590396737,3,4,0,1
19.0,11.598194491615347,3,4,0,1
20.0,11.100299781021203,3,4,0,1
21.0,11.193560068411013,3,4,0,1
17.0,7.090076835776092,3,4,1,1
18.0,6.733401891837359,3,4,1,1
19.0,7.2813856635702825,3,4,1,1
20.0,7.346655163176539,3,4,1,1
21.0,8.475328987317539,3,4,1,1
17.0,6.8679744089702925,0,4,1,0
18.0,6.803505257608338,0,4,1,0
19.0,6.2166061010848646,0,4,1,0
20.0,6.2166061010848646,0,4,1,0
21.0,6.2166061010848646,0,4,1,0
17.0,11.931405510155887,3,4,2,1
18.0,11.850910841931253,3,4,2,1
19.0,11.763014698562106,3,4,2,1
20.0,11.385716898229186,3,4,2,1
21.0,11.485965283387445,3,4,2,1
17.0,8.853808274977197,2,4,6,1
18.0,9.210440366976517,2,4,6,1
19.0,9.105090961257085,2,4,6,1
20.0,7.327123292259293,2,4,6,1
21.0,7.601402334583733,2,4,6,1
17.0,9.23883064237581,0,4,0,0
18.0,9.21492982430999,0,4,0,0
19.0,9.014082149443356,0,4,0,0
20.0,8.676075516476429,0,4,0,0
21.0,8.668368019213355,0,4,0,0
17.0,7.661527081358517,3,4,0,0
18.0,7.999342952713282,3,4,0,0
19.0,8.05579245097777,3,4,0,0
20.0,7.448333860897476,3,4,0,0
21.0,7.485491608030754,3,4,0,0
17.0,6.222576268071369,2,4,6,1
18.0,6.159095388491933,2,4,6,1
19.0,5.981414211254481,2,4,6,1
20.0,5.017279836814924,2,4,6,1
21.0,5.680172609017068,2,4,6,1
17.0,8.759354748566208,0,4,0,0
18.0,8.772455372611907,0,4,0,0
19.0,8.750524669117937,0,4,0,0
20.0,8.934718614016768,0,4,0,0
21.0,8.736489351001554,0,4,0,0
17.0,7.884952945759814,2,4,2,1
18.0,7.635786861395585,2,4,2,1
19.0,8.01829613851552,2,4,2,1
20.0,7.582738488914411,2,4,2,1
21.0,7.946263643580541,2,4,2,1
17.0,11.873665136698662,2,4,6,0
18.0,11.912090770929865,2,4,6,0
19.0,11.866198629412471,2,4,6,0
20.0,11.736988593343822,2,4,6,0
21.0,11.381414886268018,2,4,6,0
20.0,0.0,2,4,0,1
21.0,7.2909747781429814,2,4,0,1
17.0,6.81783057145415,3,4,6,0
18.0,7.00850518208228,3,4,6,0
19.0,6.8501261661455,3,4,6,0
20.0,6.747586526829315,3,4,6,0
21.0,6.476972362889683,3,4,6,0
17.0,10.470050580986621,3,4,2,0
18.0,10.361987770523434,3,4,2,0
19.0,10.367284459872343,3,4,2,0
20.0,10.245480237688719,3,4,2,0
21.0,10.14399939801143,3,4,2,0
17.0,8.904901577935142,2,4,2,1
18.0,8.949494953477961,2,4,2,1
19.0,9.12598002335811,2,4,2,1
20.0,8.998136760700307,2,4,2,1
21.0,9.31874624581997,2,4,2,1
17.0,8.962007209588313,3,4,6,0
18.0,8.799812469525556,3,4,6,0
19.0,8.85609105525229,3,4,6,0
20.0,8.81269461292015,3,4,6,0
21.0,8.942330199321866,3,4,6,0
17.0,7.390798521735676,2,4,0,1
18.0,6.148468295917647,2,4,0,1
19.0,5.5909869805108565,2,4,0,1
20.0,6.77078942390898,2,4,0,1
21.0,6.651571873589727,2,4,0,1
17.0,5.117993812416755,1,4,6,1
18.0,6.230481447578482,1,4,6,1
19.0,6.066108090103747,1,4,6,1
20.0,6.192362489474872,1,4,6,1
21.0,6.639875833826536,1,4,6,1
17.0,5.3981627015177525,2,4,3,1
18.0,5.958424693029782,2,4,3,1
19.0,5.402677381872279,2,4,3,1
20.0,4.969813299576001,2,4,3,1
21.0,4.997212273764115,2,4,3,1
17.0,9.895959286115337,2,4,0,0
18.0,9.935761113086423,2,4,0,0
19.0,9.694986277958789,2,4,0,0
20.0,9.914773624553096,2,4,0,0
21.0,9.855084813307961,2,4,0,0
17.0,7.949797216161852,1,4,6,1
18.0,8.023879992734878,1,4,6,1
19.0,7.793174347189205,1,4,6,1
20.0,7.484368643286131,1,4,6,1
21.0,7.601402334583733,1,4,6,1
17.0,11.354398556741991,3,4,1,1
18.0,11.515811296948685,3,4,1,1
19.0,11.576463485774216,3,4,1,1
20.0,11.669630023727867,3,4,1,1
21.0,11.651329964697727,3,4,1,1
17.0,10.265592726054727,2,4,2,1
18.0,10.360912399575003,2,4,2,1
19.0,10.645448706505872,2,4,2,1
20.0,10.05225232580124,2,4,2,1
21.0,10.729043620947776,2,4,2,1
17.0,9.901535648810883,1,4,6,1
18.0,9.210440366976517,1,4,6,1
19.0,9.015298250772847,1,4,6,1
20.0,8.179199798423086,1,4,6,1
21.0,8.188966863648876,1,4,6,1
17.0,8.889583991794973,2,4,6,1
18.0,9.434203664214742,2,4,6,1
19.0,9.585414998760278,2,4,6,1
20.0,9.42617729477462,2,4,6,1
21.0,9.594173179957233,2,4,6,1
17.0,1.791759469228055,2,4,6,1
18.0,1.791759469228055,2,4,6,1
19.0,1.791759469228055,2,4,6,1
20.0,1.791759469228055,2,4,6,1
21.0,1.791759469228055,2,4,6,1
17.0,10.184749057184986,2,4,6,1
18.0,10.464673535641069,2,4,6,1
19.0,10.289769841227518,2,4,6,1
20.0,9.946259644379998,2,4,6,1
21.0,10.357044168111546,2,4,6,1
17.0,8.207401833376355,3,4,1,1
18.0,8.352318548226004,3,4,1,1
19.0,8.268218880067506,3,4,1,1
20.0,8.19863945529737,3,4,1,1
21.0,8.13973227971767,3,4,1,1
18.0,0.0,2,4,6,1
19.0,3.1780538303479458,2,4,6,1
20.0,4.0943445622221,2,4,6,1
21.0,3.58351893845611,2,4,6,1
17.0,8.35608503102148,3,4,2,0
18.0,8.216088098632316,3,4,2,0
19.0,8.412054873292933,3,4,2,0
20.0,6.398594934535208,3,4,2,0
21.0,6.398594934535208,3,4,2,0
17.0,6.880384082186005,3,4,1,0
18.0,6.643789733147672,3,4,1,0
19.0,6.386879319362645,3,4,1,0
20.0,6.1070228877422545,3,4,1,0
21.0,6.154858094016418,3,4,1,0
17.0,4.962844630259907,1,4,6,1
18.0,6.142037405587356,1,4,6,1
19.0,4.330733340286331,1,4,6,1
20.0,3.258096538021482,1,4,6,1
21.0,5.0106352940962555,1,4,6,1
17.0,8.711443319075466,1,4,6,1
18.0,8.894258825002703,1,4,6,1
19.0,8.53089883847235,1,4,6,1
20.0,8.388677769180811,1,4,6,1
21.0,8.969669103793757,1,4,6,1
17.0,9.920098818341325,0,4,2,1
18.0,9.855871698594465,0,4,2,1
19.0,9.9016859305895,0,4,2,1
20.0,9.809726172721653,0,4,2,1
21.0,9.650078074026442,0,4,2,1
17.0,10.754663597320983,2,4,6,1
18.0,10.159059571069676,2,4,6,1
19.0,10.22951254915098,2,4,6,1
20.0,11.427356683303062,2,4,6,1
21.0,11.533188770451643,2,4,6,1
17.0,4.77912349311153,1,4,6,1
18.0,4.962844630259907,1,4,6,1
19.0,5.886104031450156,1,4,6,1
20.0,5.996452088619021,1,4,6,1
21.0,6.734591659972948,1,4,6,1
17.0,4.61512051684126,2,4,6,1
18.0,5.017279836814924,2,4,6,1
19.0,5.017279836814924,2,4,6,1
20.0,5.017279836814924,2,4,6,1
21.0,5.017279836814924,2,4,6,1
17.0,6.570882962339584,2,4,6,1
18.0,6.1070228877422545,2,4,6,1
19.0,5.834810737062605,2,4,6,1
20.0,5.993961427306569,2,4,6,1
21.0,6.089044875446846,2,4,6,1
17.0,0.0,0,4,2,0
18.0,0.0,0,4,2,0
19.0,7.533693709848633,0,4,2,0
20.0,7.876258882303226,0,4,2,0
21.0,8.39072252736229,0,4,2,0
17.0,8.969414650866176,0,4,1,0
18.0,8.970432074329242,0,4,1,0
19.0,8.983816112502495,0,4,1,0
20.0,9.017968479328726,0,4,1,0
21.0,9.0831885863157,0,4,1,0
17.0,3.8918202981106265,0,4,1,0
18.0,3.871201010907891,0,4,1,0
19.0,3.5263605246161616,0,4,1,0
20.0,4.127134385045092,0,4,1,0
21.0,0.0,0,4,1,0
17.0,9.115699967822062,2,4,6,1
18.0,9.13097243659261,2,4,6,1
19.0,9.514510761932765,2,4,6,1
20.0,9.555772349968867,2,4,6,1
21.0,8.779557455883728,2,4,6,1
17.0,6.962243464266207,0,4,2,0
18.0,5.976350909297934,0,4,2,0
19.0,0.0,0,4,2,0
20.0,0.0,0,4,2,0
21.0,0.0,0,4,2,0
17.0,11.029698795395019,2,4,0,1
18.0,11.116662883426814,2,4,0,1
19.0,11.171153208021556,2,4,0,1
20.0,10.86877795044219,2,4,0,1
21.0,10.575053525062469,2,4,0,1
17.0,6.431331081933479,3,4,6,1
18.0,4.430816798843313,3,4,6,1
19.0,4.68213122712422,3,4,6,1
20.0,4.02535169073515,3,4,6,1
21.0,5.303304908059076,3,4,6,1
17.0,10.15987243763014,3,4,2,0
18.0,10.16612101153675,3,4,2,0
19.0,10.107122033462112,3,4,2,0
20.0,9.962463757636426,3,4,2,0
21.0,9.832796811913358,3,4,2,0
17.0,6.818924065275521,1,4,6,1
18.0,8.733594061863055,1,4,6,1
19.0,8.561210076833012,1,4,6,1
20.0,7.767263996757308,1,4,6,1
21.0,8.296795865770052,1,4,6,1
17.0,8.383433201236713,2,4,6,0
18.0,8.305236829492593,2,4,6,0
19.0,8.416930769477844,2,4,6,0
20.0,8.292798858200374,2,4,6,0
21.0,8.291045131081729,2,4,6,0
17.0,0.0,2,4,6,1
18.0,1.6094379124341003,2,4,6,1
19.0,1.9459101490553132,2,4,6,1
20.0,0.6931471805599453,2,4,6,1
21.0,0.0,2,4,6,1
17.0,7.262628600974241,3,4,0,0
18.0,7.156176637480615,3,4,0,0
19.0,7.009408932708637,3,4,0,0
20.0,6.994849985833071,3,4,0,0
21.0,7.010311867307229,3,4,0,0
17.0,7.601402334583733,1,4,6,0
18.0,7.679713639966372,1,4,6,0
19.0,7.601402334583733,1,4,6,0
20.0,7.601402334583733,1,4,6,0
21.0,7.601402334583733,1,4,6,0
17.0,6.860663671448287,1,4,6,1
18.0,6.395261598115449,1,4,6,1
19.0,6.352629396319567,1,4,6,1
20.0,6.761572768804055,1,4,6,1
21.0,6.894670039433482,1,4,6,1
17.0,10.745033186257967,1,4,6,1
18.0,10.87090856551189,1,4,6,1
19.0,10.825819996456426,1,4,6,1
20.0,11.037129090123633,1,4,6,1
21.0,11.110341203236453,1,4,6,1
17.0,10.812209714910331,1,4,6,1
18.0,11.016889926676873,1,4,6,1
19.0,11.108559752305364,1,4,6,1
20.0,11.173262142245258,1,4,6,1
21.0,11.147656555612986,1,4,6,1
17.0,5.860786223465865,2,3,3,1
18.0,6.2166061010848646,2,3,3,1
19.0,6.2166061010848646,2,3,3,1
20.0,6.90875477931522,2,3,3,1
21.0,6.2166061010848646,2,3,3,1
17.0,10.819798284210286,0,3,1,0
18.0,10.668978650219241,0,3,1,0
19.0,10.596659732783579,0,3,1,0
20.0,10.668978650219241,0,3,1,0
21.0,0.0,0,3,1,0
17.0,9.876167741881165,2,3,5,1
18.0,10.202888193567093,2,3,5,1
19.0,10.528516479019784,2,3,5,1
20.0,10.464673535641069,2,3,5,1
21.0,10.474241084882006,2,3,5,1
17.0,13.417187385410742,3,3,2,1
18.0,13.403558454726168,3,3,2,1
19.0,13.663751183352952,3,3,2,1
20.0,13.823729688183704,3,3,2,1
21.0,13.518353068536541,3,3,2,1
17.0,13.557518023544311,2,3,5,1
18.0,13.498606999706697,2,3,5,1
19.0,13.485923960823385,2,3,5,1
20.0,13.535917018288108,2,3,5,1
21.0,13.587481341199483,2,3,5,1
17.0,8.716207971151853,3,3,2,1
18.0,0.0,3,3,2,1
19.0,0.0,3,3,2,1
20.0,0.0,3,3,2,1
21.0,0.0,3,3,2,1
17.0,9.837134051986107,0,3,1,0
18.0,9.976552123393134,0,3,1,0
19.0,10.01337281606537,0,3,1,0
20.0,10.24320451932223,0,3,1,0
21.0,10.026678163091326,0,3,1,0
17.0,11.10171890623295,0,3,1,0
18.0,11.351206215643018,0,3,1,0
19.0,11.153403615295403,0,3,1,0
20.0,11.022131200509191,0,3,1,0
21.0,10.98666466270383,0,3,1,0
17.0,7.972810784121404,3,3,2,0
18.0,10.651383301144275,3,3,2,0
19.0,10.9652802430657,3,3,2,0
20.0,10.963549569921238,3,3,2,0
21.0,10.703266939811954,3,3,2,0
17.0,15.168377651469738,3,3,0,1
18.0,15.129503276073685,3,3,0,1
19.0,15.253685778321676,3,3,0,1
20.0,15.216201045794678,3,3,0,1
21.0,15.23523993694987,3,3,0,1
17.0,12.756437201043306,0,3,4,0
18.0,12.627952294906432,0,3,4,0
19.0,12.685410698175234,0,3,4,0
20.0,12.41930726513426,0,3,4,0
21.0,12.644840348197235,0,3,4,0
17.0,11.959845966958914,3,3,2,1
18.0,12.042223419815919,3,3,2,1
19.0,12.003980940912575,3,3,2,1
20.0,12.068722542331233,3,3,2,1
21.0,11.982391449711056,3,3,2,1
17.0,13.655535449033225,0,3,0,0
18.0,13.95247031701885,0,3,0,0
19.0,14.106179664783673,0,3,0,0
20.0,14.089279540695202,0,3,0,0
21.0,14.089469649559714,0,3,0,0
17.0,9.392745258631441,2,3,0,1
18.0,9.392745258631441,2,3,0,1
19.0,9.472781556562168,2,3,0,1
20.0,9.319284458965361,2,3,0,1
21.0,9.278092474027002,2,3,0,1
17.0,10.762170357789895,2,3,1,1
18.0,10.555838779903407,2,3,1,1
19.0,10.474495347310453,2,3,1,1
20.0,10.524090921620362,2,3,1,1
21.0,10.645448706505872,2,3,1,1
17.0,13.559070013571313,0,3,4,0
18.0,13.621927022483105,0,3,4,0
19.0,13.531821834802397,0,3,4,0
20.0,13.484226240787052,0,3,4,0
21.0,13.464535055593716,0,3,4,0
17.0,9.989114638503565,0,3,3,1
18.0,10.207325906555994,0,3,3,1
19.0,10.213579145500994,0,3,3,1
20.0,10.19582128920296,0,3,3,1
21.0,10.030604667595593,0,3,3,1
17.0,10.334587918236123,3,3,6,1
18.0,10.244591901483902,3,3,6,1
19.0,11.737332218108964,3,3,6,1
20.0,11.988022351531924,3,3,6,1
21.0,12.174509736407325,3,3,6,1
17.0,10.275361405649203,0,3,2,0
18.0,10.196567530049501,0,3,2,0
19.0,8.634264863002075,0,3,2,0
20.0,10.263362371409995,0,3,2,0
21.0,10.236955280137042,0,3,2,0
17.0,7.365812837209472,3,3,0,1
18.0,0.0,3,3,0,1
19.0,0.0,3,3,0,1
20.0,0.0,3,3,0,1
21.0,0.0,3,3,0,1
17.0,8.711278615130434,3,3,1,1
18.0,8.846065190692881,3,3,1,1
19.0,8.876684166614451,3,3,1,1
20.0,9.069352678675205,3,3,1,1
21.0,8.949884285777994,3,3,1,1
17.0,10.060192111293768,3,3,2,1
18.0,10.001113231320568,3,3,2,1
19.0,9.876270506242575,3,3,2,1
20.0,9.334414687078109,3,3,2,1
21.0,8.73052880173936,3,3,2,1
17.0,11.162686905852187,0,3,1,0
18.0,11.574519028975235,0,3,1,0
19.0,11.418405972490277,0,3,1,0
20.0,11.411656567215656,0,3,1,0
21.0,11.412895162895152,0,3,1,0
17.0,11.465844339561734,1,3,6,1
18.0,11.736077016252437,1,3,6,1
19.0,11.705700526334255,1,3,6,1
20.0,11.711210589947727,1,3,6,1
21.0,11.772532084473726,1,3,6,1
17.0,9.865318286418624,3,3,1,0
18.0,9.922848906014748,3,3,1,0
19.0,9.861153999520049,3,3,1,0
20.0,9.771155440487087,3,3,1,0
21.0,9.793170328225258,3,3,1,0
17.0,11.439720162210953,2,3,1,1
18.0,11.342504810674592,2,3,1,1
19.0,11.41708614519604,2,3,1,1
20.0,10.91000282698325,2,3,1,1
21.0,11.279112699468135,2,3,1,1
17.0,9.53249633228804,3,3,0,1
18.0,9.957075711706057,3,3,0,1
19.0,10.135233992657605,3,3,0,1
20.0,9.922848906014748,3,3,0,1
21.0,9.601097851212073,3,3,0,1
17.0,8.909370405197466,3,3,1,1
18.0,9.015662792972645,3,3,1,1
19.0,8.924123891686012,3,3,1,1
20.0,9.348448774093812,3,3,1,1
21.0,9.33353098253138,3,3,1,1
17.0,6.647688373563329,0,3,1,0
18.0,5.802118375377063,0,3,1,0
19.0,7.13966033596492,0,3,1,0
20.0,4.61512051684126,0,3,1,0
21.0,4.61512051684126,0,3,1,0
17.0,11.1754647399553,0,3,1,0
18.0,11.884378670486687,0,3,1,0
19.0,11.992693764270877,0,3,1,0
20.0,12.083057194633627,0,3,1,0
21.0,12.146301409476505,0,3,1,0
17.0,14.20286193179322,3,3,2,1
18.0,14.203948184494806,3,3,2,1
19.0,14.155108618389708,3,3,2,1
20.0,14.104120449858447,3,3,2,1
21.0,14.24219819985679,3,3,2,1
17.0,10.004734619552412,2,3,6,1
18.0,10.200661930171254,2,3,6,1
19.0,10.05281232064669,2,3,6,1
20.0,10.189455656983572,2,3,6,1
21.0,10.380373692872555,2,3,6,1
17.0,9.925151192172155,2,3,2,1
18.0,10.254953955545249,2,3,2,1
19.0,10.290618953955788,2,3,2,1
20.0,10.315630315397533,2,3,2,1
21.0,10.382853468483827,2,3,2,1
17.0,8.27410200229233,3,3,2,0
18.0,8.303752415563412,3,3,2,0
19.0,8.617581365447506,3,3,2,0
20.0,7.767263996757308,3,3,2,0
21.0,8.514589805546123,3,3,2,0
17.0,11.789958537556478,3,3,6,0
18.0,11.681072029582877,3,3,6,0
19.0,11.733112650538533,3,3,6,0
20.0,11.03909050554345,3,3,6,0
21.0,10.625732263919769,3,3,6,0
17.0,9.484253080341965,2,3,0,1
18.0,9.412546252075513,2,3,0,1
19.0,9.523763287920113,2,3,0,1
20.0,9.33353098253138,2,3,0,1
21.0,8.732465848349879,2,3,0,1
17.0,10.853232402669228,2,3,3,1
18.0,10.96302978336854,2,3,3,1
19.0,10.682147070420287,2,3,3,1
20.0,10.486010387763148,2,3,3,1
21.0,10.602393121706738,2,3,3,1
17.0,10.62985188395627,2,3,0,0
18.0,10.69083065598303,2,3,0,0
19.0,10.634676867382668,2,3,0,0
20.0,10.549307248688857,2,3,0,0
21.0,10.583828076826626,2,3,0,0
17.0,12.75130259456002,3,3,1,1
18.0,12.754196944209095,3,3,1,1
19.0,12.681999323836905,3,3,1,1
20.0,12.72308210988141,3,3,1,1
21.0,12.669809806411457,3,3,1,1
17.0,13.175348539775761,2,3,2,1
18.0,13.160874223276824,2,3,2,1
19.0,13.175945849623819,2,3,2,1
20.0,12.789438441665256,2,3,2,1
21.0,13.120878275185731,2,3,2,1
17.0,10.22234120367599,3,3,1,0
18.0,10.29960914564114,3,3,1,0
19.0,10.34306419027306,3,3,1,0
20.0,10.36567949988784,3,3,1,0
21.0,10.311316531166229,3,3,1,0
17.0,8.359603270841466,2,3,6,1
18.0,6.133398042996649,2,3,6,1
19.0,8.482808764554406,2,3,6,1
20.0,7.00397413672268,2,3,6,1
21.0,8.366602832783736,2,3,6,1
17.0,12.434183837659893,0,3,1,0
18.0,12.378831962820437,0,3,1,0
19.0,12.419804041148982,0,3,1,0
20.0,12.366540472955528,0,3,1,0
21.0,12.373352473942072,0,3,1,0
17.0,11.779902152762993,0,3,1,0
18.0,11.78860833406232,0,3,1,0
19.0,11.715572388225429,0,3,1,0
20.0,11.752013229071574,0,3,1,0
21.0,11.628483805604501,0,3,1,0
17.0,9.084890521258767,3,3,1,1
18.0,9.275285060616564,3,3,1,1
19.0,9.161255164285691,3,3,1,1
20.0,9.223355309053677,3,3,1,1
21.0,9.144307401371744,3,3,1,1
17.0,8.412054873292933,3,3,1,1
18.0,8.188966863648876,3,3,1,1
19.0,8.02322468471667,3,3,1,1
20.0,8.266421472984554,3,3,1,1
21.0,8.19450550976564,3,3,1,1
17.0,11.4244329916988,1,3,6,1
18.0,11.504520239826212,1,3,6,1
19.0,11.577598352080289,1,3,6,1
20.0,11.277089200908689,1,3,6,1
21.0,11.340605722852642,1,3,6,1
17.0,11.531953282374811,0,0,1,0
18.0,11.533815735861731,0,0,1,0
19.0,11.423995885770148,0,0,1,0
20.0,11.085996650738002,0,0,1,0
21.0,11.09469421533239,0,0,1,0
17.0,5.303304908059076,2,0,0,1
18.0,4.948759890378168,2,0,0,1
19.0,3.713572066704308,2,0,0,1
20.0,0.0,2,0,0,1
21.0,0.0,2,0,0,1
17.0,9.8861887879578,2,0,5,1
18.0,10.068874864289374,2,0,5,1
19.0,10.668885624799978,2,0,5,1
20.0,9.69066555029379,2,0,5,1
21.0,9.623839785112668,2,0,5,1
17.0,11.522885696764481,3,0,2,1
18.0,11.522885696764481,3,0,2,1
19.0,6.68586094706836,3,0,2,1
20.0,0.0,3,0,2,1
21.0,0.0,3,0,2,1
17.0,12.181041975804927,2,0,5,1
18.0,11.89734397236802,2,0,5,1
19.0,11.538154519016004,2,0,5,1
20.0,11.22072654021586,2,0,5,1
21.0,11.63952287299182,2,0,5,1
17.0,9.698859035219632,3,0,2,1
18.0,8.465057436995709,3,0,2,1
19.0,8.412054873292933,3,0,2,1
20.0,8.699681400989514,3,0,2,1
21.0,9.55400099583723,3,0,2,1
17.0,13.000604699344274,0,0,1,0
18.0,12.961919939641545,0,0,1,0
19.0,12.790637459172347,0,0,1,0
20.0,12.724699758388242,0,0,1,0
21.0,12.724869415131389,0,0,1,0
17.0,11.064307523045168,0,0,1,0
18.0,10.81178643448073,0,0,1,0
19.0,10.51875426942055,0,0,1,0
20.0,11.821644696487809,0,0,1,0
21.0,12.099500284773487,0,0,1,0
17.0,0.0,3,0,2,0
18.0,0.0,3,0,2,0
19.0,7.334981878871814,3,0,2,0
20.0,8.271548374755515,3,0,2,0
21.0,8.006700845440367,3,0,2,0
17.0,7.5569505720129,3,0,2,1
18.0,6.946975992135418,3,0,2,1
19.0,7.521859252201629,3,0,2,1
20.0,6.982862751468942,3,0,2,1
21.0,0.0,3,0,2,1
17.0,16.733281344102608,3,0,0,1
18.0,16.759949589762293,3,0,0,1
19.0,16.759949589762293,3,0,0,1
20.0,16.759949589762293,3,0,0,1
21.0,16.705882371415992,3,0,0,1
17.0,11.918397239722838,0,0,4,0
18.0,11.918397239722838,0,0,4,0
19.0,11.918397239722838,0,0,4,0
20.0,11.982935344196433,0,0,4,0
21.0,12.100717685412471,0,0,4,0
17.0,14.650145147946295,3,0,2,1
18.0,14.45736497045232,3,0,2,1
19.0,14.240778946963175,3,0,2,1
20.0,14.253766134056512,3,0,2,1
21.0,14.403297778421795,3,0,2,1
17.0,13.50146123817041,0,0,1,0
18.0,13.602614323101614,0,0,1,0
19.0,13.44721116833809,0,0,1,0
20.0,13.612624187483874,0,0,1,0
21.0,13.646176694761524,0,0,1,0
17.0,12.258878545353104,0,0,0,0
18.0,12.481607488212566,0,0,0,0
19.0,12.931645873077283,0,0,0,0
20.0,13.59137151130896,0,0,0,0
21.0,13.7030403840309,0,0,0,0
17.0,12.594225422977926,0,0,4,0
18.0,12.383503093663293,0,0,4,0
19.0,12.593343232645843,0,0,4,0
20.0,12.945809952903529,0,0,4,0
21.0,13.001273128943557,0,0,4,0
17.0,11.553424207250107,0,0,3,1
18.0,11.951186847493476,0,0,3,1
19.0,12.206077645517674,0,0,3,1
20.0,12.429220196836383,0,0,3,1
21.0,12.429220196836383,0,0,3,1
17.0,9.071193240566025,3,0,6,1
18.0,9.04793908261736,3,0,6,1
19.0,9.04793908261736,3,0,6,1
20.0,9.04793908261736,3,0,6,1
21.0,8.517393171418904,3,0,6,1
17.0,13.578511460359623,0,0,1,0
18.0,13.513046434007585,0,0,1,0
19.0,13.360720217563257,0,0,1,0
20.0,13.347195102950218,0,0,1,0
21.0,13.464299232670067,0,0,1,0
17.0,17.929014746684196,0,2,1,0
18.0,17.885748561249674,0,2,1,0
19.0,17.73408368443496,0,2,1,0
20.0,17.643791258975792,0,2,1,0
21.0,17.773567761946392,0,2,1,0
17.0,17.658054881061346,2,2,5,1
18.0,17.60611143676927,2,2,5,1
19.0,17.555463306017437,2,2,5,1
20.0,17.45032976161697,2,2,5,1
21.0,17.67602974158237,2,2,5,1
17.0,17.44788846774636,0,2,1,0
18.0,17.41485803376774,0,2,1,0
19.0,17.125453975578278,0,2,1,0
20.0,16.444996369253552,0,2,1,0
21.0,16.307192453849414,0,2,1,0
17.0,16.107034804711123,0,2,4,0
18.0,16.108045416114916,0,2,4,0
19.0,15.911668597187887,0,2,4,0
20.0,15.810118077768196,0,2,4,0
21.0,15.930989265105769,0,2,4,0
17.0,14.213000616399594,3,2,2,1
18.0,14.167927147970074,3,2,2,1
19.0,14.283447678450848,3,2,2,1
20.0,14.652500473562068,3,2,2,1
21.0,14.45553434948192,3,2,2,1
17.0,17.85361982719806,0,2,0,0
18.0,17.643194996715337,0,2,0,0
19.0,17.58400957639307,0,2,0,0
20.0,17.541517213248333,0,2,0,0
21.0,17.54413945562125,0,2,0,0
17.0,15.17100312715091,2,2,1,1
18.0,15.205398703697492,2,2,1,1
19.0,15.152509889991883,2,2,1,1
20.0,15.16860381169527,2,2,1,1
21.0,15.380200864070092,2,2,1,1
17.0,17.932830828846026,0,2,4,0
18.0,17.7618287235941,0,2,4,0
19.0,17.692024534209878,0,2,4,0
20.0,17.61735258126574,0,2,4,0
